"","rand_survey_id","id","year","fec","post","livelihoods_Z","income_Z_t","assets_Z_t","durableLoan_t","susFarm","lab_index","inc_ntfp_t","inc_farm_wage_t","totalIncome_t_us","consumptionExp_t_us","irregularExp_t_us","durableLoan_t_us","susFarm_us","inc_farm_wage_t_us","inc_ntfp_t_us","lab_index_us"
"680",516,340,2014,1,1,-0.771543214805981,-0.665966386656919,-0.59470581411471,-0.343793346057863,2.0283655480684,0.118142031501137,-0.727056542736264,1.1153238118332,4.60527017099142,6.75693374132702,7.37775929885264,0,2,4.60527017099142,0,1.5
"681",828,341,2010,1,0,-0.486080093985675,-0.906782220460514,0.147353110336594,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,0.470709905282807,6.77079073903137,3.13737923731665,5.81114995696388,0,0,3.17978543769988,0,1.8
"682",828,341,2014,1,1,-0.0753932034829126,0.0477914213213264,0.292196729718583,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,0.571335511217306,7.40245189262053,4.89789548698994,7.88306949349045,0,0,3.40230664548059,0,0
"683",544,342,2010,0,0,-0.239816592240023,-0.693764794584263,0.489092348385222,-0.343793346057863,-0.319148425395377,1.095498837556,-0.727056542736264,-0.967210729794636,7.19743591435285,5.12399940835939,6.29895262594781,0,0,0,0,2.4
"684",544,342,2014,0,1,0.902252530453745,-0.332870488456417,2.51862374320511,-0.343793346057863,2.0283655480684,1.74707004159258,-0.727056542736264,-0.967210729794636,7.7832241899471,5.66297253624508,6.44572233890239,0,2,0,0,3
"685",168,343,2010,0,0,1.25590395276214,1.24625469458711,2.10637563015689,-0.343793346057863,-0.319148425395377,0.443927633519425,1.49993695216537,-0.967210729794636,8.26359049904308,6.22258020480801,8.35702449436712,0,0,0,4.78756117999381,1.8
"686",168,343,2014,0,1,1.45781881611084,1.74788735166865,2.15466931928301,-0.343793346057863,-0.319148425395377,-0.424833971862676,1.73753315927811,1.42873577932815,8.93062648667029,6.35263243142819,7.82003815074644,0,0,5.29834236561059,5.29834236561059,1
"687",859,344,2010,0,0,2.16706401801836,-0.776090941394218,2.05670221399973,2.0401379764722,-0.319148425395377,1.095498837556,-0.727056542736264,-0.967210729794636,4.64255877006153,5.4293648650876,7.28756110815791,4.3821828480655,0,0,0,2.4
"688",859,344,2014,0,1,0.691885556431087,-0.544040674491609,2.2474099211232,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,5.99147079704939,5.90264079845558,7.54433238800094,0,0,0,0,3
"689",514,345,2010,1,0,0.41352166754004,0.673996209222714,0.826479308268618,-0.343793346057863,-0.319148425395377,-0.859214774553726,1.91036446087203,1.1153238118332,8.41847726720788,5.82895426801699,7.45587702161575,0,0,4.60527017099142,5.66989281337487,0.6
"690",514,345,2014,1,1,0.145049995199939,-0.419736682489159,1.0649309414997,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,6.17379044415146,6.48004691428389,7.65444345108314,0,0,0,0,2
"691",512,346,2010,0,0,-0.622879538302341,-0.824959297643862,-0.184439302579226,-0.343793346057863,-0.319148425395377,1.095498837556,1.31137019045987,1.1153238118332,6.86693436952956,6.10032397922984,5.91351031016013,0,0,4.60527017099142,4.3821828480655,2.4
"692",512,346,2014,0,1,-0.992143455767385,-0.938513874040884,-0.842867402850649,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,4.60527017099142,5.89716141494895,6.75693374132702,0,0,0,0,0
"693",202,347,2010,0,0,-0.798258988863996,-1.04757358606012,-0.37752011909648,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,6.05444485659434,5.57596345086324,5.26788472830945,0,0,0,0,3
"694",202,347,2014,0,1,0.0530398572861172,-0.269994095526576,0.774599206516172,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,0,6.33150501599864,8.03915749453149,0,0,0,0,2
"695",785,348,2010,1,0,-0.817375119506213,-0.953168261841941,-0.482730486929852,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,0.783568879951597,6.14419023907827,5.85794131764881,6.11589699852803,0,0,3.87163475638773,0,0
"696",785,348,2014,1,1,-0.415703554587849,-0.599344682297841,0.0701442793678067,-0.343793346057863,3.20212253480029,0.118142031501137,-0.727056542736264,1.32783510395579,7.1929347865384,5.01067973557803,6.7684945328245,0,3,5.07521287544521,0,1.5
"697",629,349,2010,1,0,-0.198417868448658,-0.904111739822475,0.721124034267605,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,1.32783510395579,6.01616310848525,4.85987249148824,6.63332016457782,0,0,5.07521287544521,0,0.6
"698",629,349,2014,1,1,0.0301929918310991,0.445703110498418,0.221281524856104,-0.343793346057863,0.854608561336511,1.74707004159258,-0.727056542736264,-0.967210729794636,7.93737482371429,5.29834236561059,7.919356322892,0,1,0,0,3
"699",198,350,2010,0,0,-1.02023305973083,-0.609683551172627,-1.13229755609763,-0.343793346057863,3.20212253480029,0.443927633519425,-0.727056542736264,0.0784896400597471,6.77536739407598,6.22059412250488,7.05012327248216,0,3,2.31243834127275,0,1.8
"700",198,350,2014,0,1,-0.58686309666716,-0.96837379034123,-0.0106493333731469,-0.343793346057863,-0.319148425395377,NA,-0.727056542736264,-0.967210729794636,0,6.89365738320022,6.43615293657124,0,0,0,0,NA
"701",136,351,2010,1,0,2.85782409058448,-0.310285733871697,1.0649309414997,3.51324742322885,NA,-0.859214774553726,-0.727056542736264,0.884405331907474,6.5220949607929,6.47080190003965,7.72665385925548,7.09007753021981,NA,4.09462222433053,0,0.6
"702",136,351,2014,1,1,1.92772795307282,4.61028869253849,1.0649309414997,-0.343793346057863,-0.319148425395377,-0.967809975226489,1.73753315927811,-0.967210729794636,8.42068233955176,6.35611067476405,10.1084671348819,0,0,0,5.29834236561059,0.5
"703",522,352,2010,0,0,0.20141712065382,1.03306811516813,0.147353110336594,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,1.1153238118332,8.31556654343172,6.26149532628005,8.10228371619622,0,0,4.60527017099142,0,0.6
"704",522,352,2014,0,1,-0.0483766963362961,-0.836504708175935,0.973434746431446,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,4.94169343911329,4.82034659568175,7.13886762982651,0,0,0,0,0
"705",963,353,2010,0,0,-0.162040637833904,-0.56028176270013,0.550065584068128,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,1.41496262826841,6.50129192503952,0,7.4442489914821,0,0,5.26788472830945,0,1.8
"706",963,353,2014,0,1,0.279967661029347,0.523496667806809,0.665952640952731,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,7.79152298990405,5.08763443700227,8.12858528739078,0,0,0,0,1
"707",934,354,2010,1,0,-0.686505871556395,-0.732249658194644,-0.37752011909648,-0.343793346057863,NA,-1.5107859785903,-0.727056542736264,-0.967210729794636,6.40026020464884,4.73627538626766,7.05617602726248,0,NA,0,0,0
"708",934,354,2014,1,1,0.0598030588589847,-0.660270454191823,1.0649309414997,-0.343793346057863,-0.319148425395377,-1.14880197634776,-0.727056542736264,0.802013495576919,7.31322083153445,4.82034659568175,6.23441457037132,0,0,3.91242276564126,0,0.333333333333333
"709",464,355,2010,1,0,-0.946386918464126,-0.99057873620662,-0.714373993077083,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.42873577932815,5.82895426801699,4.60527017099142,6.29157256889596,0,0,5.29834236561059,0,0
"710",464,355,2014,1,1,-0.750348564894189,-0.91238896270615,-0.37752011909648,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.61208358286301,6.08677989216154,4.89789548698994,6.55108237585348,0,0,5.70379358558213,0,0
"711",564,356,2010,1,0,-0.404474240002793,-0.676522170140214,0.147353110336594,-0.343793346057863,NA,-1.5107859785903,-0.727056542736264,1.1153238118332,6.79122272519066,5.29834236561059,6.93731502381826,0,NA,4.60527017099142,0,0
"712",564,356,2014,1,1,-0.208597779611962,-0.516584074884144,0.425904303679786,-0.343793346057863,2.0283655480684,1.38508603935003,-0.727056542736264,1.32783510395579,7.3651805265976,5.64191964552111,6.74052075680554,0,2,5.07521287544521,0,2.66666666666667
"713",248,357,2010,1,0,-1.52498592255359,-0.933259496449366,-1.91290957795686,-0.343793346057863,4.37587952153218,-0.859214774553726,-0.727056542736264,1.01444220477376,5.5606964235867,2.99822295029797,6.74288202640844,0,4,4.3821828480655,0,0.6
"714",248,357,2014,1,1,-1.09076176575617,-0.0324962136206425,-1.68279942297058,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,5.5606964235867,6.23441457037132,8.19422938113006,0,0,0,0,2
"715",797,358,2010,1,0,-0.707956699715192,-0.792775570616231,-0.37752011909648,-0.343793346057863,-0.319148425395377,0.443927633519425,1.17760779779871,1.19775704783897,6.90775627898064,5.17051627653282,6.29157256889596,0,0,4.78756117999381,4.09462222433053,1.8
"716",797,358,2014,1,1,-1.23771299507264,-0.733881987998417,-1.479429055392,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.01444220477376,4.64448334194325,5.99147079704939,7.33953811706367,0,0,4.3821828480655,0,0
"717",847,359,2010,1,0,-0.471905006643251,-0.266619894206433,-0.278304930247975,-0.343793346057863,3.20212253480029,-0.20764357051715,-0.727056542736264,-0.144896853986487,6.92165915672692,5.97635735104043,7.68340389302667,0,3,1.81844645923207,0,1.2
"718",847,359,2014,1,1,0.347921810977024,1.14614967878314,0.360334581561581,-0.343793346057863,3.20212253480029,-0.424833971862676,-0.727056542736264,-0.967210729794636,8.64646555800736,7.06817272593134,7.53369399581608,0,3,0,0,1
"719",636,360,2010,0,0,-0.427211366459483,-0.844914479004492,0.221281524856104,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,-0.967210729794636,6.72142715237697,2.40605912529802,6.38350948823191,0,0,0,0,0.6
"720",636,360,2014,0,1,0.12439396909408,-0.0686604831253371,0.774599206516172,-0.343793346057863,-0.319148425395377,-0.0628499696201337,-0.727056542736264,-0.967210729794636,6.0497390176633,5.7991018370705,8.13446765627612,0,0,0,0,1.33333333333333
"721",780,361,2010,1,0,-0.490201713982568,-1.02264879440546,0.221281524856104,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,5.66989281337487,0.198690110349241,6.24222705050234,0,0,0,0,0
"722",780,361,2014,1,1,-0.264897582258364,-0.486916392678214,0.292196729718583,-0.343793346057863,-0.319148425395377,0.118142031501137,-0.727056542736264,0.388606111707338,2.99822295029797,5.34713020568319,7.82803819085343,0,0,2.99822295029797,0,1.5
"723",467,362,2010,1,0,-1.39722136844143,-0.897206281482294,-1.68279942297058,-0.343793346057863,-0.319148425395377,1.095498837556,-0.727056542736264,0.70120805202568,4.09462222433053,6.96979155321774,6.6618563758001,0,0,3.68950386898891,0,2.4
"724",467,362,2014,1,1,0.209063074345742,-0.478397781136126,1.23463731915901,-0.343793346057863,2.0283655480684,1.74707004159258,-0.727056542736264,1.74217317749602,7.31322083153445,5.73011032421354,6.94697691669035,0,2,5.99147079704939,0,3
"725",768,363,2010,1,0,0.230572821473985,0.0867548646406648,0.876856707295281,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,-0.967210729794636,6.94697691669035,5.14752827715488,8.11790903127744,0,0,0,0,1.8
"726",768,363,2014,1,1,-0.0609685727276649,-0.735861808342179,0.876856707295281,-0.343793346057863,0.854608561336511,0.661118034864951,-0.727056542736264,-0.967210729794636,7.15461596726467,5.64191964552111,6.03069103868751,0,1,0,0,2
"727",579,364,2010,1,0,-1.20306822902198,-1.1255734441959,-1.13229755609763,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,-0.967210729794636,0,5.00399134591853,5.94017817785625,0,0,0,0,0.6
"728",579,364,2014,1,1,1.23818255114317,5.3546005720088,-0.842867402850649,-0.343793346057863,2.0283655480684,-0.967809975226489,-0.727056542736264,-0.967210729794636,5.82895426801699,11.5327280923625,6.19031960496671,0,2,0,0,0.5
"729",387,365,2010,1,0,-0.526170682357337,-1.12413926431318,0.221281524856104,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,5.54519270291939,2.31243834127275,5.21496529316244,0,0,0,0,0
"730",387,365,2014,1,1,-0.364271981140974,-1.13090013152445,0.550065584068128,-0.343793346057863,-0.319148425395377,NA,-0.727056542736264,-0.967210729794636,4.86759361680199,5.14752827715488,5.41166598110621,0,0,0,0,NA
"731",552,366,2010,0,0,0.0995098332366389,-0.729847413889591,1.19373784295101,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,6.29157256889596,6.66568534056234,6.88755361289581,0,0,0,0,0
"732",552,366,2014,0,1,-0.0309222324548019,-0.651082696483102,0.876856707295281,-0.343793346057863,-0.319148425395377,1.20409403822876,-0.727056542736264,-0.967210729794636,7.40245189262053,5.21496529316244,5.94017817785625,0,0,0,0,2.5
"733",956,367,2010,0,0,-0.613485968182482,-0.924030350206359,-0.0953764691977971,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,0.0784896400597471,5.5606964235867,1.35044074027497,6.78671822449449,0,0,2.31243834127275,0,1.8
"734",956,367,2014,0,1,-0.413806257166113,-0.360611697468327,-0.0953764691977971,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,1.26745670533514,7.64012340383434,5.2882925373199,6.79122272519066,0,0,4.94169343911329,0,3
"735",258,368,2010,0,0,-0.477974312388691,-0.98814781232048,0.221281524856104,-0.343793346057863,-0.319148425395377,1.095498837556,0.989161967428727,-0.967210729794636,5.34713020568319,4.24869926123636,6.5337909505551,0,0,0,3.68950386898891,2.4
"736",258,368,2014,0,1,0.0778758963223212,0.291733463829511,0.425904303679786,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,1.06768967272128,8.06148696638469,6.53669369798376,7.4442489914821,0,0,4.49993310426429,0,2
"737",280,369,2010,0,0,-0.36844014586692,0.640162766340514,-0.714373993077083,-0.343793346057863,-0.319148425395377,-0.859214774553726,1.41514202715767,1.84307919396597,7.98616497602524,5.97126834743206,8.06148696638469,0,0,6.21461209839819,4.60527017099142,0.6
"738",280,369,2014,0,1,-0.172776376425749,-0.980309340163165,0.826479308268618,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,1.01444220477376,4.3821828480655,5.01067973557803,6.70196187521439,0,0,4.3821828480655,0,1
"739",416,370,2010,1,0,0.340005102402198,-0.0512630957661466,1.19373784295101,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,6.80239599788993,4.62506891630767,8.03268498138167,0,0,0,0,3
"740",416,370,2014,1,1,0.412945065787646,0.399814517628268,1.01978444523089,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,7.37775929885264,6.59578238024054,8.18590755907327,0,0,0,0,2
"741",14,371,2010,0,0,-0.326075141410743,-0.455310339054443,0.147353110336594,-0.343793346057863,-0.319148425395377,1.095498837556,-0.317074681183701,-0.222321584751376,7.05272179754628,3.94776262486839,7.34601062614612,0,0,1.6472311463711,0.881373587019543,2.4
"742",14,371,2014,0,1,-0.0838024132801287,0.1240523166387,0.221281524856104,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,7.15461596726467,3.95161333608207,8.0955987943288,0,0,0,0,1
"743",65,372,2010,0,0,0.907848745365019,0.636274703125232,1.84247191647038,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,5.63480235802726,5.07521287544521,8.6776099418439,0,0,0,0,3
"744",65,372,2014,0,1,1.00100825183746,1.43603580211062,1.46168329568553,-0.343793346057863,-0.319148425395377,1.20409403822876,-0.727056542736264,-0.967210729794636,0,6.62007498430339,9.06992823150165,0,0,0,0,2.5
"745",936,373,2010,0,0,1.00076102134286,2.05840302444802,1.01978444523089,-0.343793346057863,NA,1.095498837556,1.24927864355978,1.29865277851924,8.125631076009,5.62763405272836,8.98969371640773,0,NA,5.01067973557803,4.24869926123636,2.4
"746",936,373,2014,0,1,0.619207841304853,0.409278942533353,1.42584162962614,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,7.81197359353223,6.07304984315367,7.96276405140396,0,0,0,0,0
"747",641,374,2010,0,0,0.0795086039784668,0.797951847122986,0.0701442793678067,-0.343793346057863,-0.319148425395377,-0.20764357051715,-0.727056542736264,1.07762628400512,8.13622564060518,5.03699476537355,8.10409914752732,0,0,4.52190670356432,0,1.2
"748",641,374,2014,0,1,0.0562367565942913,-0.541326142419732,0.973434746431446,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,7.37148969076802,5.98645831819655,6.56807988401061,0,0,0,0,0
"749",427,375,2010,0,0,1.17324655687286,2.67758313587353,0.925815976438121,-0.343793346057863,-0.319148425395377,1.095498837556,-0.727056542736264,-0.967210729794636,9.00822420283557,6.02587180821613,8.73230459704775,0,0,0,0,2.4
"750",427,375,2014,0,1,2.36633023420174,4.24510150038222,2.20165785420293,-0.343793346057863,-0.319148425395377,-0.786817974105218,-0.727056542736264,-0.967210729794636,9.96674400437405,4.73627538626766,8.40335242521989,0,0,0,0,0.666666666666667
"751",135,376,2010,1,0,0.331623304240208,0.442910811127067,0.826479308268618,-0.343793346057863,-0.319148425395377,-0.20764357051715,-0.727056542736264,1.35524795409443,7.68248265889826,5.75575222785725,8.10772015263487,0,0,5.13583303733057,0,1.2
"752",135,376,2014,1,1,0.636619035798162,-0.0885156001778121,1.81373752253074,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,7.37775929885264,6.05444485659434,7.67322333745479,0,0,0,0,0
"753",738,377,2010,0,0,-1.18371905999612,0.403114253290717,-2.1777738585827,-0.343793346057863,-0.319148425395377,-0.20764357051715,0.752060113679967,1.42873577932815,7.02464982198269,6.7475879044191,8.30052866789508,0,0,5.29834236561059,3.17978543769988,1.2
"754",738,377,2014,0,1,0.247661410434523,-0.639080895554678,1.42584162962614,-0.343793346057863,-0.319148425395377,0.118142031501137,1.41514202715767,-0.967210729794636,6.5220949607929,6.16121177251904,7.13886762982651,0,0,0,4.60527017099142,1.5
"755",884,378,2010,1,0,3.26050472162112,0.957896269513884,1.10893510678101,3.41406367014018,-0.319148425395377,-1.5107859785903,-0.317074681183701,0.388606111707338,7.74630084914836,3.43502616673848,8.51318521034063,6.90775627898064,0,2.99822295029797,0.881373587019543,0
"756",884,378,2014,1,1,1.95409471374729,3.25104702649975,2.08171629696505,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,8.51679315142692,6.31716794495185,9.44335504936054,0,0,0,0,2
"757",678,379,2010,0,0,0.17883713201091,0.160355466263331,0.721124034267605,-0.343793346057863,-0.319148425395377,-0.20764357051715,-0.727056542736264,-0.967210729794636,5.90264079845558,3.82911365162088,8.36637035576494,0,0,0,0,1.2
"758",678,379,2014,0,1,0.531266791537348,0.799024266419636,0.973434746431446,-0.343793346057863,-0.319148425395377,NA,-0.727056542736264,-0.967210729794636,7.22983930325061,6.51619526433451,8.54247103662855,0,0,0,0,NA
"759",360,380,2010,0,0,-0.512431539192597,-0.513317906842159,-0.184439302579226,-0.343793346057863,3.20212253480029,-0.859214774553726,0.855568614892677,0.653629466339502,6.52062329655613,5.22577557753576,7.48549192293926,0,3,3.58428965186133,3.40230664548059,0.6
"760",360,380,2014,0,1,-0.545321365110948,-0.731696293674006,-0.0953764691977971,-0.343793346057863,-0.319148425395377,NA,-0.727056542736264,-0.967210729794636,4.3821828480655,6.13556957611844,7.34471947145873,0,0,0,0,NA
"761",67,381,2010,0,0,-0.497947535837946,-0.598025732312626,-0.0953764691977971,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,6.84588100699594,5.73658915460187,7.09007753021981,0,0,0,0,0
"762",67,381,2014,0,1,-0.203049752058371,-0.312405817774618,0.292196729718583,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,7.81601400175004,5.23647025497466,6.48310968944898,0,0,0,0,3
"763",850,382,2010,0,0,-0.320849853155154,0.774444103520903,-0.714373993077083,-0.343793346057863,-0.319148425395377,0.443927633519425,0.855568614892677,1.38109368805791,8.63052190861099,5.69710474706922,6.92755886744571,0,0,5.19298771365894,3.40230664548059,1.8
"764",850,382,2014,0,1,-0.180495948418349,-0.928941508593069,0.774599206516172,-0.343793346057863,-0.319148425395377,-0.967809975226489,-0.727056542736264,-0.967210729794636,6.08677989216154,3.52722445619997,6.5220949607929,0,0,0,0,0.5
"765",516,383,2010,1,0,-0.56249490660711,-0.899616214804813,-0.0106493333731469,-0.343793346057863,4.37587952153218,1.095498837556,-0.727056542736264,0.70120805202568,6.16542226773232,1.81844645923207,6.628043125846,0,4,3.68950386898891,0,2.4
"766",516,383,2014,1,1,-0.761722672067753,-1.08437287352524,-0.278304930247975,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,5.29834236561059,5.96615331368081,5.48065628400101,0,0,0,0,3
"767",828,384,2010,1,0,-0.857717885968394,-0.909117865990188,-0.59470581411471,-0.343793346057863,-0.319148425395377,0.443927633519425,0.989161967428727,0.884405331907474,6.62012831602494,4.54340793644413,6.04026038016345,0,0,4.09462222433053,3.68950386898891,1.8
"768",828,384,2014,1,1,1.87270596514012,-0.0981475422899997,-0.0106493333731469,2.75910141149837,-0.319148425395377,-1.5107859785903,-0.727056542736264,0.388606111707338,7.46164072250303,4.66352808187701,7.64969285046881,5.70379358558213,0,2.99822295029797,0,0
"769",544,385,2010,0,0,-1.23739303808981,-0.989836134937451,-1.2972573372192,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,1.15841587830931,6.09582963503384,5.83481928659217,5.85794131764881,0,0,4.70056300017719,0,1.8
"770",544,385,2014,0,1,-0.468586297490607,-0.857421515748173,0.147353110336594,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,0.0784896400597471,5.34713020568319,6.01127318165491,6.92165915672692,0,0,2.31243834127275,0,3
"771",168,386,2010,0,0,0.52903553212004,0.999931506419192,0.826479308268618,-0.343793346057863,3.20212253480029,1.095498837556,-0.727056542736264,-0.967210729794636,8.72225426172245,6.11368707446307,7.08170929226965,0,3,0,0,2.4
"772",168,386,2014,0,1,4.08852530504386,2.60700742197865,0.550065584068128,4.16821483848939,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.1153238118332,9.44967218968303,5.68359133639147,7.24422802580704,8.29404970260202,0,4.60527017099142,0,0
"773",532,387,2010,0,0,-0.0201463386573132,0.303665055559573,0.221281524856104,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.42873577932815,7.27239887482278,5.7991018370705,8.18590755907327,0,0,5.29834236561059,0,0
"774",532,387,2014,0,1,0.0771294836163309,-0.275171986650543,0.826479308268618,-0.343793346057863,-0.319148425395377,-0.967809975226489,-0.727056542736264,-0.967210729794636,7.12286730896265,6.96602507710136,7.42297160790202,0,0,0,0,0.5
"775",859,388,2010,0,0,-1.38928303526394,-0.550358612127044,-1.91290957795686,-0.343793346057863,NA,0.443927633519425,-0.727056542736264,-0.967210729794636,7.24422802580704,3.87163475638773,6.90775627898064,0,NA,0,0,1.8
"776",859,388,2014,0,1,-0.190859654712825,-0.804995298439938,0.665952640952731,-0.343793346057863,-0.319148425395377,NA,-0.727056542736264,-0.967210729794636,0,5.75575222785725,7.26822350745633,0,0,0,0,NA
"777",514,389,2010,1,0,1.49663829396171,2.42121989182448,1.75480377918857,-0.343793346057863,-0.319148425395377,1.095498837556,1.41514202715767,-0.967210729794636,9.14633505336592,4.84424908081736,8.24695810124073,0,0,0,4.60527017099142,2.4
"778",514,389,2014,1,1,0.0753531387944232,-0.207034674453778,0.774599206516172,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,6.90775627898064,6.39693243298235,7.7406645909531,0,0,0,0,0
"779",202,390,2010,0,0,1.42111730943566,-0.828778614201426,-0.0106493333731469,2.48122023674376,-0.319148425395377,-0.20764357051715,-0.727056542736264,-0.967210729794636,5.19298771365894,5.52147691747826,7.09007753021981,5.19298771365894,0,0,0,1.2
"780",202,390,2014,0,1,0.449013942313233,0.437931613863027,1.0649309414997,-0.343793346057863,-0.319148425395377,NA,-0.727056542736264,-0.967210729794636,0,6.88755361289581,8.55641394155177,0,0,0,0,NA
"781",785,391,2010,1,0,-0.461227212416808,-1.04088241733536,0.292196729718583,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,4.89789548698994,4.24869926123636,6.35957686191812,0,0,0,0,0
"782",785,391,2014,1,1,-0.400509379615902,-0.66533487281238,0.147353110336594,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,6.55108237585348,4.60527017099142,7.16394728340842,0,0,0,0,1
"783",629,392,2010,1,0,-0.0332698461105559,-0.657706751157169,0.876856707295281,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,-0.967210729794636,6.0497390176633,4.88285930974907,7.36391390299846,0,0,0,0,0.6
"784",629,392,2014,1,1,-0.318465782321268,-0.433839680745844,0.147353110336594,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,5.48065628400101,5.91351031016013,7.78572106928088,0,0,0,0,0
"785",198,393,2010,0,0,-0.758700209294177,-0.935954062094753,-0.37752011909648,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,0.802013495576919,6.81344580709233,4.09462222433053,5.2040368753004,0,0,3.91242276564126,0,1.8
"786",198,393,2014,0,1,-0.664696384039101,-1.06852627000326,-0.0953764691977971,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,0,6.15273722160863,6.13988919696203,0,0,0,0,3
"787",136,394,2010,1,0,-0.953571319716933,-1.179579057205,-0.59470581411471,-0.343793346057863,NA,1.095498837556,-0.727056542736264,0.0784896400597471,4.70056300017719,4.33090642553643,4.64448334194325,0,NA,2.31243834127275,0,2.4
"788",136,394,2014,1,1,1.11245629197913,2.71926794459294,0.774599206516172,-0.343793346057863,-0.319148425395377,0.118142031501137,-0.727056542736264,-0.967210729794636,8.99961935590211,6.99209727219207,8.73873548704559,0,0,0,0,1.5
"789",963,395,2010,0,0,1.83735466604671,-0.504028466882453,-0.0106493333731469,2.91559938042672,-0.319148425395377,-0.859214774553726,-0.727056542736264,1.01444220477376,7.10660680958903,5.33756119280531,7.1467727994533,5.99147079704939,0,4.3821828480655,0,0.6
"790",963,395,2014,0,1,-0.916672480525849,-1.07546485271813,-0.59470581411471,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,4.60527017099142,4.21972389803107,6.19440955600993,0,0,0,0,1
"791",934,396,2010,1,0,0.225722423609549,-0.431391562677923,1.23463731915901,-0.343793346057863,NA,0.443927633519425,1.66193992854244,0.388606111707338,7.66387747911822,2.64412076105863,6.5220949607929,0,NA,2.99822295029797,5.13583303733057,1.8
"792",934,396,2014,1,1,-0.273151758007751,-0.956853335560333,0.608973943788339,-0.343793346057863,-0.319148425395377,-0.0628499696201337,0.752060113679967,0.0784896400597471,6.50129192503952,4.27685896445821,5.84644712805541,0,0,2.31243834127275,3.17978543769988,1.33333333333333
